time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,age,stay_put,number,percentage
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,47,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 18,Total living with former foster carers in the current year,17,39
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,44,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 19 to 20,Total living with former foster carers in the current year,16,25
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,65,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 18,Total living with former foster carers in the current year,11,39
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,28,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 19 to 20,Total living with former foster carers in the current year,25,30
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,84,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 18,Total living with former foster carers in the current year,34,83
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,41,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 19 to 20,Total living with former foster carers in the current year,20,26
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,77,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 18,Total living with former foster carers in the current year,10,38
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,26,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 19 to 20,Total living with former foster carers in the current year,13,33
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,39,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 18,Total living with former foster carers in the current year,c,c
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,10,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 19 to 20,Total living with former foster carers in the current year,11,50
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,22,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Aged 18,Total living with former foster carers in the current year,12,75
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,16,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Aged 19 to 20,Total living with former foster carers in the current year,10,40
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,25,100
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Aged 18,Total living with former foster carers in the current year,15,100
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,15,100
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Aged 19 to 20,Total living with former foster carers in the current year,11,26
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,43,100
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Aged 18,Total living with former foster carers in the current year,8,44
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,18,100
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Aged 19 to 20,Total living with former foster carers in the current year,9,29
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,31,100
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Aged 18,Total living with former foster carers in the current year,12,86
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,14,100
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Aged 19 to 20,Total living with former foster carers in the current year,7,23
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,30,100
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,Aged 18,Total living with former foster carers in the current year,13,72
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,18,100
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,Aged 19 to 20,Total living with former foster carers in the current year,8,20
