LA,LA Name,ReturnStatus,Line,S52 Line Reference,Own Provision (y),Private (z(i)),Other Public (z(ii)),Voluntary (z(iii)),Total Expenditure (k),Income (l),NET Current Expenditure (m),Govt. Grants Inside AEF (n),Govt. Grants Outside AEF (o),LEA NET Revenue Expenditure (p)
893,Shropshire,Submitted,30,Total Family Support Services,2340784,0,0,858568,3199352,138639,3060713,1760093,0,1300620
893,Shropshire,Submitted,31,Adoption services,1005836,0,0,0,1005836,351024,654812,0,0,654812
893,Shropshire,Submitted,32,Special guardianship support,0,0,0,0,0,0,0,0,0,0
893,Shropshire,Submitted,33,Other children's and families services,0,0,0,0,0,0,0,0,0,0
893,Shropshire,Submitted,34,Total Other Children's and Families Services,1005836,0,0,0,1005836,351024,654812,0,0,654812
893,Shropshire,Submitted,35,Children's and young people's plan,0,0,0,0,0,0,0,0,0,0
893,Shropshire,Submitted,36,Partnership costs,0,0,0,0,0,0,0,0,0,0
893,Shropshire,Submitted,37,Central commissioning function,122817,0,0,0,122817,0,122817,0,0,122817
893,Shropshire,Submitted,38,Total Children's Services Strategy,122817,0,0,0,122817,0,122817,0,0,122817
893,Shropshire,Submitted,39,Commissioning and social work,6892526,0,0,53478,6946004,267253,6678751,335855,0,6342896
893,Shropshire,Submitted,40,Child Trust Fund Top Ups,0,0,0,0,0,0,0,0,0,0
893,Shropshire,Submitted,41,"Universal services for young people (including youth work, positive activities and  information, advice and guidance)",1527156,0,0,0,1527156,173819,1353337,178122,0,1175215
893,Shropshire,Submitted,42,"Targeted services for young people (including youth work, positive activities and information, advice and guidance)",1527156,0,0,0,1527156,173819,1353337,178122,0,1175215
893,Shropshire,Submitted,43,"Substances misuse services (Drugs, alcohol and volatile substances)",389185,0,0,0,389185,285540,103645,78334,0,25311
893,Shropshire,Submitted,44,Teenage pregnancy services,102570,0,0,0,102570,303,102267,85880,0,16387
893,Shropshire,Submitted,45,Connexions,2202308,0,0,0,2202308,73287,2129021,1627707,0,501314
893,Shropshire,Submitted,46,Student support/including mandatory awards,72428,0,0,0,72428,11575,60853,0,0,60853
893,Shropshire,Submitted,47,Unknown,5820803,0,0,0,5820803,718343,5102460,2148165,0,2954295
893,Shropshire,Submitted,48,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,235757,0,235757,,,
893,Shropshire,Submitted,49,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,36868183,2526436,34341747,,,
893,Shropshire,Submitted,50,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,36632426,2526436,34105990,,,
893,Shropshire,Submitted,51,"Spend on evidence based, early intervention services delivered through Sure Start Children's Centres (whether provided by children's centres using delegated budgets or commissioned by the local authority) - (memorandum expenditure extracted from lines 5 to 7 above)",,,,,32559,,,,,
893,Shropshire,Submitted,52,Youth work - (memorandum expenditure Included in lines 41 and 42 above),,,,,3054312,,,,,
894,Telford and Wrekin,Submitted,1,Secure accommodation (youth justice),0,0,0,0,0,0,0,0,0,0
894,Telford and Wrekin,Submitted,2,Youth offender teams,2147003.51,0,0,0,2147003.51,530120.79,1616882.72,983946,0,632936.72
894,Telford and Wrekin,Submitted,3,Other Youth Justice service,0,0,0,0,0,0,0,0,0,0
894,Telford and Wrekin,Submitted,4,Total Youth Justice,2147003.51,0,0,0,2147003.51,530120.79,1616882.72,983946,0,632936.72
894,Telford and Wrekin,Submitted,5,Spend on local authority management costs relating to Sure Start Children's Centres,146308,0,0,0,146308,0,146308,0,0,146308
894,Telford and Wrekin,Submitted,6,Spend by individual Sure Start Children's Centres,2598547,0,0,0,2598547,402017,2196530,2196530,0,0
894,Telford and Wrekin,Submitted,7,Spend on local authority provided or commissioned area-wide services delivered through Sure Start Children's Centres,254537,0,0,0,254537,21310,233227,223105,0,10122
894,Telford and Wrekin,Submitted,8,Total Sure Start Children's Centres,2999392,0,0,0,2999392,423327,2576065,2419635,0,156430
894,Telford and Wrekin,Submitted,9,Residential care,200984.61,5324693.83,0,0,5525678.44,73000,5452678.44,85000,0,5367678.44
894,Telford and Wrekin,Submitted,10,Fostering services,2637784.09,3167184.16,0,0,5804968.25,73480.32,5731487.93,144000,0,5587487.93
894,Telford and Wrekin,Submitted,11,Other children looked after services,0,0,0,0,0,0,0,0,0,0
894,Telford and Wrekin,Submitted,12,Secure accommodation (welfare),0,0,0,0,0,0,0,0,0,0
894,Telford and Wrekin,Submitted,13,Short breaks (respite) for looked after children,149005,0,0,0,149005,0,149005,0,0,149005
894,Telford and Wrekin,Submitted,14,Children placed with family and friends,554605.55,0,0,0,554605.55,0,554605.55,0,0,554605.55
894,Telford and Wrekin,Submitted,15,Advocacy services for children looked after,43282.67,0,0,0,43282.67,0,43282.67,0,0,43282.67
894,Telford and Wrekin,Submitted,16,Education of looked after children,133475,0,0,0,133475,5029,128446,0,0,128446
894,Telford and Wrekin,Submitted,17,Leaving care support services,682660.08,862566.97,0,0,1545227.05,0,1545227.05,0,0,1545227.05
894,Telford and Wrekin,Submitted,18,Asylum seeker services - children,5580.02,73559.3,0,0,79139.32,0,79139.32,77066.71,0,2072.61
894,Telford and Wrekin,Submitted,19,Total Children Looked After,4407377.02,9428004.26,0,0,13835381.28,151509.32,13683871.96,306066.71,0,13377805.25
894,Telford and Wrekin,Submitted,20,Child death review processes,25000,0,0,0,25000,0,25000,0,0,25000
894,Telford and Wrekin,Submitted,21,LA functions in relation to child protection,51000,0,0,0,51000,0,51000,0,0,51000
894,Telford and Wrekin,Submitted,22,Local safeguarding childrens board,131651,0,0,0,131651,120686,10965,0,0,10965
894,Telford and Wrekin,Submitted,23,Total Children and Young People's Safety,207651,0,0,0,207651,120686,86965,0,0,86965
894,Telford and Wrekin,Submitted,24,Direct payments,158606,0,0,0,158606,49876,108730,0,0,108730
894,Telford and Wrekin,Submitted,25,Short breaks (respite) for disabled children,717553,540092.5,0,0,1257645.5,0,1257645.5,705930,0,551715.5
894,Telford and Wrekin,Submitted,26,Home care services,0,0,0,0,0,0,0,0,0,0
894,Telford and Wrekin,Submitted,27,Equiptment and adaptations,48633.52,0,0,0,48633.52,0,48633.52,0,0,48633.52
894,Telford and Wrekin,Submitted,28,Other family support services,891605,0,0,0,891605,43096,848509,87953,0,760556
894,Telford and Wrekin,Submitted,29,Contribution to health care of individual children,0,0,0,0,0,0,0,0,0,0
894,Telford and Wrekin,Submitted,30,Total Family Support Services,1816397.52,540092.5,0,0,2356490.02,92972,2263518.02,793883,0,1469635.02
894,Telford and Wrekin,Submitted,31,Adoption services,455407.83,0,0,0,455407.83,0,455407.83,0,0,455407.83
894,Telford and Wrekin,Submitted,32,Special guardianship support,185222.16,0,0,0,185222.16,0,185222.16,0,0,185222.16
894,Telford and Wrekin,Submitted,33,Other children's and families services,20481.83,0,0,0,20481.83,0,20481.83,0,0,20481.83
894,Telford and Wrekin,Submitted,34,Total Other Children's and Families Services,661111.82,0,0,0,661111.82,0,661111.82,0,0,661111.82
894,Telford and Wrekin,Submitted,35,Children's and young people's plan,0,0,0,0,0,0,0,0,0,0
894,Telford and Wrekin,Submitted,36,Partnership costs,0,0,0,0,0,0,0,0,0,0
894,Telford and Wrekin,Submitted,37,Central commissioning function,170516.88,0,0,0,170516.88,0,170516.88,0,0,170516.88
894,Telford and Wrekin,Submitted,38,Total Children's Services Strategy,170516.88,0,0,0,170516.88,0,170516.88,0,0,170516.88
894,Telford and Wrekin,Submitted,39,Commissioning and social work,5452150,0,0,211415.5,5663565.5,661729,5001836.5,600295,0,4401541.5
894,Telford and Wrekin,Submitted,40,Child Trust Fund Top Ups,4400,0,0,0,4400,0,4400,0,0,4400
894,Telford and Wrekin,Submitted,41,"Universal services for young people (including youth work, positive activities and  information, advice and guidance)",2248023,0,0,0,2248023,218596,2029427,133434,0,1895993
894,Telford and Wrekin,Submitted,42,"Targeted services for young people (including youth work, positive activities and information, advice and guidance)",423552,0,0,0,423552,127981,295571,24351,0,271220
894,Telford and Wrekin,Submitted,43,"Substances misuse services (Drugs, alcohol and volatile substances)",44294,0,25219.5,79658.5,149172,88688,60484,0,0,60484
894,Telford and Wrekin,Submitted,44,Teenage pregnancy services,4112.62,0,126500,0,130612.62,0,130612.62,0,0,130612.62
894,Telford and Wrekin,Submitted,45,Connexions,1275327,0,0,0,1275327,96450,1178877,85846,0,1093031
894,Telford and Wrekin,Submitted,46,Student support/including mandatory awards,0,0,0,0,0,0,0,0,0,0
894,Telford and Wrekin,Submitted,47,Unknown,3995308.62,0,151719.5,79658.5,4226686.62,531715,3694971.62,243631,0,3451340.62
894,Telford and Wrekin,Submitted,48,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,0,0,0,,,
894,Telford and Wrekin,Submitted,49,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,32272198.63,2512059.11,29760139.52,,,
894,Telford and Wrekin,Submitted,50,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,32272198.63,2512059.11,29760139.52,,,
894,Telford and Wrekin,Submitted,51,"Spend on evidence based, early intervention services delivered through Sure Start Children's Centres (whether provided by children's centres using delegated budgets or commissioned by the local authority) - (memorandum expenditure extracted from lines 5 to 7 above)",,,,,261697,,,,,
894,Telford and Wrekin,Submitted,52,Youth work - (memorandum expenditure Included in lines 41 and 42 above),,,,,1982297,,,,,
895,Cheshire East,Submitted,1,Secure accommodation (youth justice),0,0,0,0,0,0,0,0,0,0
895,Cheshire East,Submitted,2,Youth offender teams,2180095,0,0,0,2180095,29147,2150948,1645991,0,504957
895,Cheshire East,Submitted,3,Other Youth Justice service,0,0,0,0,0,0,0,0,0,0
895,Cheshire East,Submitted,4,Total Youth Justice,2180095,0,0,0,2180095,29147,2150948,1645991,0,504957
895,Cheshire East,Submitted,5,Spend on local authority management costs relating to Sure Start Children's Centres,0,0,0,0,0,0,0,0,0,0
895,Cheshire East,Submitted,6,Spend by individual Sure Start Children's Centres,4427919,0,0,0,4427919,33052,4394867,4394867,0,0
895,Cheshire East,Submitted,7,Spend on local authority provided or commissioned area-wide services delivered through Sure Start Children's Centres,0,0,0,0,0,0,0,0,0,0
895,Cheshire East,Submitted,8,Total Sure Start Children's Centres,4427919,0,0,0,4427919,33052,4394867,4394867,0,0
895,Cheshire East,Submitted,9,Residential care,7649543,10158022,0,0,17807565,0,17807565,0,0,17807565
895,Cheshire East,Submitted,10,Fostering services,0,179157,0,0,179157,0,179157,0,0,179157
895,Cheshire East,Submitted,11,Other children looked after services,0,0,0,0,0,0,0,0,0,0
895,Cheshire East,Submitted,12,Secure accommodation (welfare),0,0,0,0,0,0,0,0,0,0
895,Cheshire East,Submitted,13,Short breaks (respite) for looked after children,0,0,0,0,0,0,0,0,0,0
895,Cheshire East,Submitted,14,Children placed with family and friends,0,0,0,0,0,0,0,0,0,0
895,Cheshire East,Submitted,15,Advocacy services for children looked after,0,0,0,0,0,0,0,0,0,0
895,Cheshire East,Submitted,16,Education of looked after children,0,0,0,0,0,0,0,0,0,0
895,Cheshire East,Submitted,17,Leaving care support services,0,0,0,0,0,0,0,0,0,0
895,Cheshire East,Submitted,18,Asylum seeker services - children,3257,0,0,0,3257,0,3257,0,0,3257
895,Cheshire East,Submitted,19,Total Children Looked After,7652800,10337179,0,0,17989979,0,17989979,0,0,17989979
895,Cheshire East,Submitted,20,Child death review processes,0,0,0,0,0,0,0,0,0,0
895,Cheshire East,Submitted,21,LA functions in relation to child protection,2352059,0,0,0,2352059,20155,2331904,244275,0,2087629
895,Cheshire East,Submitted,22,Local safeguarding childrens board,234738,0,0,0,234738,1594,233144,160337,0,72807
895,Cheshire East,Submitted,23,Total Children and Young People's Safety,2586797,0,0,0,2586797,21749,2565048,404612,0,2160436
895,Cheshire East,Submitted,24,Direct payments,0,919945,0,0,919945,0,919945,0,0,919945
895,Cheshire East,Submitted,25,Short breaks (respite) for disabled children,1156140,66000,0,0,1222140,3207,1218933,1152260,0,66673
895,Cheshire East,Submitted,26,Home care services,0,0,0,0,0,0,0,0,0,0
895,Cheshire East,Submitted,27,Equiptment and adaptations,0,0,0,0,0,0,0,0,0,0
895,Cheshire East,Submitted,28,Other family support services,3477841,0,0,0,3477841,305828,3172013,612484,0,2559529
895,Cheshire East,Submitted,29,Contribution to health care of individual children,0,0,0,0,0,0,0,0,0,0
895,Cheshire East,Submitted,30,Total Family Support Services,4633981,985945,0,0,5619926,309035,5310891,1764744,0,3546147
895,Cheshire East,Submitted,31,Adoption services,1543610,0,0,0,1543610,0,1543610,0,0,1543610
895,Cheshire East,Submitted,32,Special guardianship support,0,0,0,0,0,0,0,0,0,0
895,Cheshire East,Submitted,33,Other children's and families services,3138672.16,0,0,0,3138672.16,506591,2632081.16,0,0,2632081.16
895,Cheshire East,Submitted,34,Total Other Children's and Families Services,4682282.16,0,0,0,4682282.16,506591,4175691.16,0,0,4175691.16
895,Cheshire East,Submitted,35,Children's and young people's plan,0,0,0,0,0,0,0,0,0,0
895,Cheshire East,Submitted,36,Partnership costs,0,0,0,0,0,0,0,0,0,0
895,Cheshire East,Submitted,37,Central commissioning function,1125871.66,0,0,0,1125871.66,353,1125518.66,153051,0,972467.66
895,Cheshire East,Submitted,38,Total Children's Services Strategy,1125871.66,0,0,0,1125871.66,353,1125518.66,153051,0,972467.66
895,Cheshire East,Submitted,39,Commissioning and social work,5262641.92,22129,0,0,5284770.92,7950,5276820.92,0,0,5276820.92
895,Cheshire East,Submitted,40,Child Trust Fund Top Ups,0,0,0,0,0,0,0,0,0,0
895,Cheshire East,Submitted,41,"Universal services for young people (including youth work, positive activities and  information, advice and guidance)",100161,0,251796.23,0,351957.23,0,351957.23,0,0,351957.23
895,Cheshire East,Submitted,42,"Targeted services for young people (including youth work, positive activities and information, advice and guidance)",0,0,399783,0,399783,0,399783,349406,0,50377
895,Cheshire East,Submitted,43,"Substances misuse services (Drugs, alcohol and volatile substances)",0,0,103605,0,103605,0,103605,103605,0,0
895,Cheshire East,Submitted,44,Teenage pregnancy services,0,0,84570,0,84570,13750,70820,69572,0,1248
895,Cheshire East,Submitted,45,Connexions,0,0,3304357,0,3304357,0,3304357,2048591,0,1255766
895,Cheshire East,Submitted,46,Student support/including mandatory awards,0,0,0,0,0,0,0,0,0,0
895,Cheshire East,Submitted,47,Unknown,100161,0,4144111.23,0,4244272.23,13750,4230522.23,2571174,0,1659348.23
895,Cheshire East,Submitted,48,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,0,0,0,,,
895,Cheshire East,Submitted,49,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,48141912.97,921627,47220285.97,,,
895,Cheshire East,Submitted,50,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,48141912.97,921627,47220285.97,,,
895,Cheshire East,Submitted,51,"Spend on evidence based, early intervention services delivered through Sure Start Children's Centres (whether provided by children's centres using delegated budgets or commissioned by the local authority) - (memorandum expenditure extracted from lines 5 to 7 above)",,,,,0,,,,,
895,Cheshire East,Submitted,52,Youth work - (memorandum expenditure Included in lines 41 and 42 above),,,,,100161,,,,,
896,Cheshire West and Chester,Submitted,1,Secure accommodation (youth justice),0,0,0,0,0,0,0,0,0,0
896,Cheshire West and Chester,Submitted,2,Youth offender teams,481207,0,0,0,481207,12143,469064,0,0,469064
896,Cheshire West and Chester,Submitted,3,Other Youth Justice service,42890,0,0,0,42890,0,42890,0,0,42890
896,Cheshire West and Chester,Submitted,4,Total Youth Justice,524097,0,0,0,524097,12143,511954,0,0,511954
896,Cheshire West and Chester,Submitted,5,Spend on local authority management costs relating to Sure Start Children's Centres,1025370,0,0,0,1025370,17834,1007536,0,0,1007536
896,Cheshire West and Chester,Submitted,6,Spend by individual Sure Start Children's Centres,1905475,0,0,0,1905475,76843,1828632,0,0,1828632
896,Cheshire West and Chester,Submitted,7,Spend on local authority provided or commissioned area-wide services delivered through Sure Start Children's Centres,1710194,0,0,0,1710194,1035,1709159,0,0,1709159
896,Cheshire West and Chester,Submitted,8,Total Sure Start Children's Centres,4641039,0,0,0,4641039,95712,4545327,0,0,4545327
896,Cheshire West and Chester,Submitted,9,Residential care,1497087,4058097,301054,0,5856238,248680,5607558,0,40706,5566852
896,Cheshire West and Chester,Submitted,10,Fostering services,5125158,1750162,0,0,6875320,55674,6819646,0,0,6819646
