LEA,LEA Name,Line,S52 Line Reference,Own Provision (y),Private (z(i)),Other Public (z(ii)),Voluntary (z(iii)),Total Expenditure (k),Income (l),NET Current Expenditure (m),Govt. Grants Inside AEF (n),Govt. Grants Outside AEF (o),LEA NET Revenue Expenditure (p)
933,Somerset,7,Other children looked after services,523876,988662,0,0,1512538,11726,1500812,0,0,1500812
933,Somerset,8,Secure accommodation (welfare),0,175131,0,0,175131,0,175131,0,0,175131
933,Somerset,9,Short breaks (respite) for looked after children,0,0,0,0,0,0,0,0,0,0
933,Somerset,10,Children placed with family and friends,89262,0,0,0,89262,1962,87300,0,0,87300
933,Somerset,11,Advocacy services for children looked after,0,0,0,0,0,0,0,0,0,0
933,Somerset,12,Education of looked after children,0,0,0,0,0,0,0,0,0,0
933,Somerset,13,Leaving care support services,1555203,471697,0,0,2026900,20289,2006611,0,0,2006611
933,Somerset,14,Asylum seeker services - children,0,0,0,0,0,0,0,0,0,0
933,Somerset,15,Unaccompanied asylum children: assessment and care management,234257,0,0,0,234257,177693,56564,0,0,56564
933,Somerset,16,Unaccompanied asylum children: accommodation,0,171685,0,0,171685,0,171685,0,0,171685
933,Somerset,17,Total Children Looked After,10992241,3872983,0,0,14865224,446581,14418643,0,0,14418643
933,Somerset,18,Child death processes,42044,0,0,0,42044,0,42044,0,0,42044
933,Somerset,19,Preventative services ,0,0,0,0,0,0,0,0,0,0
933,Somerset,20,LA functions in relation to child protection,0,0,0,0,0,0,0,0,0,0
933,Somerset,21,Local safeguarding childrens board,156276,0,0,0,156276,115053,41223,0,0,41223
933,Somerset,22,Total Children and Young People's Safety,198320,0,0,0,198320,115053,83267,0,0,83267
933,Somerset,23,Direct payments,380879,0,0,0,380879,10141,370738,0,0,370738
933,Somerset,24,Short breaks (respite) for disabled children,518967,0,0,0,518967,16791,502176,440000,0,62176
933,Somerset,25,Home care services,433940,0,0,0,433940,10380,423560,0,0,423560
933,Somerset,26,Equiptment and adaptations,40000,0,0,0,40000,0,40000,0,0,40000
933,Somerset,27,Other family support services,1021929,545162,0,0,1567091,133762,1433329,162884,0,1270445
933,Somerset,28,"Substances misuse services (Drugs, Alcohol and Volatile substances)",534354,0,0,0,534354,375987,158367,0,78895,79472
933,Somerset,29,Contribution to health care of individual children,245108,0,0,0,245108,0,245108,0,0,245108
933,Somerset,30,Teenage pregnancy services,0,0,0,0,0,0,0,0,0,0
933,Somerset,31,Total Family Support Services,3175177,545162,0,0,3720339,547061,3173278,602884,78895,2491499
933,Somerset,32,Adoption services,789555,0,109678,0,899233,96978,802255,0,0,802255
933,Somerset,33,Special guardianship support,222694,0,0,0,222694,0,222694,0,0,222694
933,Somerset,34,Other children's and families services,699717,0,0,0,699717,254383,445334,0,0,445334
933,Somerset,35,Total Other Children's and Families Services,1711966,0,109678,0,1821644,351361,1470283,0,0,1470283
933,Somerset,36,Children's and young people's plan,0,0,0,0,0,0,0,0,0,0
933,Somerset,37,Partnership costs,0,0,0,0,0,0,0,0,0,0
933,Somerset,38,Central commissioning function,0,0,0,0,0,0,0,0,0,0
933,Somerset,39,Commissioning and social work,11483191,0,0,0,11483191,222121,11261070,0,0,11261070
933,Somerset,40,Total Children's Services Strategy,11483191,0,0,0,11483191,222121,11261070,0,0,11261070
933,Somerset,41,Child Trust Fund Top Ups,0,0,0,0,0,0,0,,,
933,Somerset,42,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,0,0,0,,,
933,Somerset,43,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,34513927,1817086,32696841,,,
933,Somerset,44,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,34513927,1817086,32696841,,,
935,Suffolk,1,Secure accommodation (youth justice),0,0,0,0,0,0,0,0,0,0
935,Suffolk,2,Youth offender teams,3692577,0,0,49487,3742064,0,3742064,0,1195706,2546358
935,Suffolk,3,Other Youth Justice service,0,0,0,0,0,0,0,0,0,0
935,Suffolk,4,Total Youth Justice,3692577,0,0,49487,3742064,0,3742064,0,1195706,2546358
935,Suffolk,5,Residential care,2993783,1834121,0,177707,5005611,23225,4982386,0,0,4982386
935,Suffolk,6,Fostering services,7406491,6877953,0,0,14284444,3400,14281044,0,0,14281044
935,Suffolk,7,Other children looked after services,56131,458530,0,0,514661,0,514661,0,0,514661
935,Suffolk,8,Secure accommodation (welfare),0,0,0,0,0,0,0,0,0,0
935,Suffolk,9,Short breaks (respite) for looked after children,27079,0,0,302614,329693,73711,255982,0,0,255982
935,Suffolk,10,Children placed with family and friends,453869,0,0,0,453869,0,453869,0,0,453869
935,Suffolk,11,Advocacy services for children looked after,0,22066,0,0,22066,0,22066,0,0,22066
935,Suffolk,12,Education of looked after children,0,0,0,0,0,0,0,0,0,0
935,Suffolk,13,Leaving care support services,846844,964237,0,144472,1955553,2000,1953553,0,0,1953553
935,Suffolk,14,Asylum seeker services - children,0,0,0,0,0,0,0,0,0,0
935,Suffolk,15,Unaccompanied asylum children: assessment and care management,1509487,0,0,0,1509487,174,1509313,1314565,0,194748
935,Suffolk,16,Unaccompanied asylum children: accommodation,0,0,0,0,0,0,0,0,0,0
935,Suffolk,17,Total Children Looked After,13293684,10156907,0,624793,24075384,102510,23972874,1314565,0,22658309
935,Suffolk,18,Child death processes,30504,0,0,0,30504,0,30504,0,0,30504
935,Suffolk,19,Preventative services ,1653169,0,0,0,1653169,4537,1648632,0,597558,1051074
935,Suffolk,20,LA functions in relation to child protection,808287,0,0,0,808287,0,808287,121521,130788,555978
935,Suffolk,21,Local safeguarding childrens board,386875,0,0,0,386875,207804,179071,0,0,179071
935,Suffolk,22,Total Children and Young People's Safety,2878835,0,0,0,2878835,212341,2666494,121521,728346,1816627
935,Suffolk,23,Direct payments,625550,0,0,0,625550,0,625550,0,0,625550
935,Suffolk,24,Short breaks (respite) for disabled children,8969,10262,0,316352,335583,12856,322727,0,0,322727
935,Suffolk,25,Home care services,122316,407647,0,1963,531926,21639,510287,0,0,510287
935,Suffolk,26,Equiptment and adaptations,0,0,0,0,0,0,0,0,0,0
935,Suffolk,27,Other family support services,2372634,0,0,100805,2473439,10278,2463161,0,0,2463161
935,Suffolk,28,"Substances misuse services (Drugs, Alcohol and Volatile substances)",5000,0,0,0,5000,0,5000,0,0,5000
935,Suffolk,29,Contribution to health care of individual children,884503,0,0,0,884503,0,884503,0,0,884503
935,Suffolk,30,Teenage pregnancy services,179243,0,0,0,179243,0,179243,0,0,179243
935,Suffolk,31,Total Family Support Services,4198215,417909,0,419120,5035244,44773,4990471,0,0,4990471
935,Suffolk,32,Adoption services,2207750,0,34482,0,2242232,1433,2240799,0,0,2240799
935,Suffolk,33,Special guardianship support,246811,0,0,0,246811,0,246811,0,0,246811
935,Suffolk,34,Other children's and families services,353568,0,0,39350,392918,200,392718,0,0,392718
935,Suffolk,35,Total Other Children's and Families Services,2808129,0,34482,39350,2881961,1633,2880328,0,0,2880328
935,Suffolk,36,Children's and young people's plan,0,0,0,0,0,0,0,0,0,0
935,Suffolk,37,Partnership costs,0,0,0,0,0,0,0,0,0,0
935,Suffolk,38,Central commissioning function,431410,0,0,0,431410,23450,407960,0,0,407960
935,Suffolk,39,Commissioning and social work,16783442,0,135000,55500,16973942,574008,16399934,0,0,16399934
935,Suffolk,40,Total Children's Services Strategy,17214852,0,135000,55500,17405352,597458,16807894,0,0,16807894
935,Suffolk,41,Child Trust Fund Top Ups,0,0,0,0,0,0,0,,,
935,Suffolk,42,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,0,0,0,,,
935,Suffolk,43,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,56018840,958715,55060125,,,
935,Suffolk,44,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,56018840,958715,55060125,,,
936,Surrey,1,Secure accommodation (youth justice),0,986,13600,0,14586,0,14586,0,0,14586
936,Surrey,2,Youth offender teams,2392090,103605,1234,493,2497422,0,2497422,4419,0,2493003
936,Surrey,3,Other Youth Justice service,1948373,82229,558,0,2031160,1528055,503105,3785,0,499320
936,Surrey,4,Total Youth Justice,4340463,186820,15392,493,4543168,1528055,3015113,8204,0,3006909
936,Surrey,5,Residential care,6938434,7111082,712014,3617639,18379169,206502,18172667,0,0,18172667
936,Surrey,6,Fostering services,10430719,6062371,24905,994201,17512196,118442,17393754,1021376,0,16372378
936,Surrey,7,Other children looked after services,1226156,3352306,606966,191183,5376611,57917,5318694,1826061,0,3492633
936,Surrey,8,Secure accommodation (welfare),0,11982,128158,0,140140,0,140140,0,0,140140
936,Surrey,9,Short breaks (respite) for looked after children,464942,156249,1961,679975,1303127,80386,1222741,0,0,1222741
936,Surrey,10,Children placed with family and friends,595,105911,0,0,106506,661,105845,0,0,105845
936,Surrey,11,Advocacy services for children looked after,18300,182639,161,0,201100,0,201100,0,0,201100
936,Surrey,12,Education of looked after children,55486,0,0,0,55486,0,55486,0,0,55486
936,Surrey,13,Leaving care support services,400958,1077956,574,1261513,2741001,51706,2689295,202814,0,2486481
936,Surrey,14,Asylum seeker services - children,0,0,0,0,0,0,0,0,0,0
936,Surrey,15,Unaccompanied asylum children: assessment and care management,290941,0,0,0,290941,107,290834,0,0,290834
936,Surrey,16,Unaccompanied asylum children: accommodation,0,0,0,0,0,0,0,0,0,0
936,Surrey,17,Total Children Looked After,19826531,18060496,1474739,6744511,46106277,515721,45590556,3050251,0,42540305
936,Surrey,18,Child death processes,216880,0,0,0,216880,44,216836,0,0,216836
936,Surrey,19,Preventative services ,230501,299779,156913,110941,798134,0,798134,0,0,798134
936,Surrey,20,LA functions in relation to child protection,4579162,0,0,0,4579162,772,4578390,0,0,4578390
936,Surrey,21,Local safeguarding childrens board,366908,0,0,0,366908,175288,191620,0,0,191620
936,Surrey,22,Total Children and Young People's Safety,5393451,299779,156913,110941,5961084,176104,5784980,0,0,5784980
936,Surrey,23,Direct payments,0,127076,0,1480,128556,3078,125478,0,0,125478
936,Surrey,24,Short breaks (respite) for disabled children,3531476,849265,23923,2027145,6431809,61769,6370040,1070665,0,5299375
936,Surrey,25,Home care services,716387,330204,27768,168523,1242882,501514,741368,0,0,741368
936,Surrey,26,Equiptment and adaptations,0,156272,0,0,156272,0,156272,0,0,156272
936,Surrey,27,Other family support services,3275480,1293826,291474,669356,5530136,29382,5500754,0,0,5500754
936,Surrey,28,"Substances misuse services (Drugs, Alcohol and Volatile substances)",0,0,300488,0,300488,0,300488,0,0,300488
936,Surrey,29,Contribution to health care of individual children,0,0,0,0,0,0,0,0,0,0
936,Surrey,30,Teenage pregnancy services,225878,0,0,0,225878,0,225878,306,0,225572
936,Surrey,31,Total Family Support Services,7749221,2756643,643653,2866504,14016021,595743,13420278,1070971,0,12349307
936,Surrey,32,Adoption services,5627917,107401,0,1368,5736686,65577,5671109,0,0,5671109
936,Surrey,33,Special guardianship support,1239702,80727,0,0,1320429,1110,1319319,0,0,1319319
936,Surrey,34,Other children's and families services,206885,4736,0,2986293,3197914,2950,3194964,0,0,3194964
936,Surrey,35,Total Other Children's and Families Services,7074504,192864,0,2987661,10255029,69637,10185392,0,0,10185392
936,Surrey,36,Children's and young people's plan,351664,0,0,0,351664,1493,350171,0,0,350171
936,Surrey,37,Partnership costs,909441,0,0,0,909441,0,909441,0,0,909441
936,Surrey,38,Central commissioning function,1911936,0,0,0,1911936,69312,1842624,0,0,1842624
936,Surrey,39,Commissioning and social work,25449789,136575,0,0,25586364,53475,25532889,596997,0,24935892
936,Surrey,40,Total Children's Services Strategy,28622830,136575,0,0,28759405,124280,28635125,596997,0,28038128
936,Surrey,41,Child Trust Fund Top Ups,0,0,0,0,0,0,0,,,
936,Surrey,42,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,0,0,0,,,
936,Surrey,43,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,109640984,3009540,106631444,,,
936,Surrey,44,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,109640984,3009540,106631444,,,
937,Warwickshire,1,Secure accommodation (youth justice),0,30000,0,0,30000,0,30000,0,0,30000
937,Warwickshire,2,Youth offender teams,2235109,44665,0,0,2279774,0,2279774,0,0,2279774
937,Warwickshire,3,Other Youth Justice service,455653,572595,0,0,1028248,427087.79,601160.21,0,0,601160.21
937,Warwickshire,4,Total Youth Justice,2690762,647260,0,0,3338022,427087.79,2910934.21,0,0,2910934.21
937,Warwickshire,5,Residential care,1687682,341902,963,1070,2031617,27646,2003971,32612,0,1971359
937,Warwickshire,6,Fostering services,9515762,1927766,5430,6034,11454992,155878,11299114,183878,0,11115236
937,Warwickshire,7,Other children looked after services,357252,72374,204,227,430057,5852,424205,6903,0,417302
937,Warwickshire,8,Secure accommodation (welfare),0,0,0,0,0,0,0,0,0,0
937,Warwickshire,9,Short breaks (respite) for looked after children,56180,0,0,0,56180,0,56180,0,0,56180
937,Warwickshire,10,Children placed with family and friends,55660,0,0,0,55660,0,55660,0,0,55660
937,Warwickshire,11,Advocacy services for children looked after,119657,24241,68,76,144042,1960,142082,2312,0,139770
937,Warwickshire,12,Education of looked after children,222147,0,0,0,222147,0,222147,0,0,222147
937,Warwickshire,13,Leaving care support services,645794,130829,369,409,777401,10579,766822,12479,0,754343
937,Warwickshire,14,Asylum seeker services - children,1518000,499,0,0,1518499,0,1518499,1518499,0,0
937,Warwickshire,15,Unaccompanied asylum children: assessment and care management,782579,0,0,0,782579,0,782579,782579,0,0
937,Warwickshire,16,Unaccompanied asylum children: accommodation,397265,0,0,0,397265,0,397265,397265,0,0
937,Warwickshire,17,Total Children Looked After,15357978,2497611,7034,7816,17870439,201915,17668524,2936527,0,14731997
937,Warwickshire,18,Child death processes,47304,9583,27,30,56944,774,56170,914,0,55256
937,Warwickshire,19,Preventative services ,1115052,0,0,0,1115052,56381,1058671,0,0,1058671
937,Warwickshire,20,LA functions in relation to child protection,151906,0,0,0,151906,0,151906,0,0,151906
937,Warwickshire,21,Local safeguarding childrens board,31296,6340,18,20,37674,513,37161,605,0,36556
937,Warwickshire,22,Total Children and Young People's Safety,1345558,15923,45,50,1361576,57668,1303908,1519,0,1302389
937,Warwickshire,23,Direct payments,0,219133,0,0,219133,0,219133,0,0,219133
937,Warwickshire,24,Short breaks (respite) for disabled children,23837,1196241,0,0,1220078,113539,1106539,10000,0,1096539
937,Warwickshire,25,Home care services,0,92404,0,0,92404,0,92404,0,0,92404
937,Warwickshire,26,Equiptment and adaptations,0,0,102442,0,102442,0,102442,0,0,102442
937,Warwickshire,27,Other family support services,187679,70000,0,45000,302679,0,302679,0,0,302679
937,Warwickshire,28,"Substances misuse services (Drugs, Alcohol and Volatile substances)",39970,265527,0,0,305497,153294,152203,0,0,152203
937,Warwickshire,29,Contribution to health care of individual children,0,0,0,0,0,0,0,0,0,0
937,Warwickshire,30,Teenage pregnancy services,222563,125,0,38766,261454,9758,251696,0,0,251696
937,Warwickshire,31,Total Family Support Services,474049,1843430,102442,83766,2503687,276591,2227096,10000,0,2217096
937,Warwickshire,32,Adoption services,923953,187180,527,586,1112246,15135,1097111,17854,0,1079257
937,Warwickshire,33,Special guardianship support,110688,22424,63,70,133245,1813,131432,2139,0,129293
937,Warwickshire,34,Other children's and families services,562472,113949,321,357,677099,9214,667885,10869,0,657016
937,Warwickshire,35,Total Other Children's and Families Services,1597113,323553,911,1013,1922590,26162,1896428,30862,0,1865566
937,Warwickshire,36,Children's and young people's plan,0,0,0,0,0,0,0,0,0,0
937,Warwickshire,37,Partnership costs,0,0,0,0,0,0,0,0,0,0
937,Warwickshire,38,Central commissioning function,1848116,374404,1055,1172,2224747,30274,2194473,35712,0,2158761
937,Warwickshire,39,Commissioning and social work,15691713,3178930,8955,9950,18889548,257046,18632502,368645,0,18263857
937,Warwickshire,40,Total Children's Services Strategy,17539829,3553334,10010,11122,21114295,287320,20826975,404357,0,20422618
937,Warwickshire,41,Child Trust Fund Top Ups,6800,0,0,0,6800,0,6800,,,
937,Warwickshire,42,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,0,0,0,,,
937,Warwickshire,43,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,48117409,1276743.79,46840665.21,,,
937,Warwickshire,44,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,48117409,1276743.79,46840665.21,,,
938,West Sussex,1,Secure accommodation (youth justice),0,0,0,0,0,0,0,0,0,0
938,West Sussex,2,Youth offender teams,2619318.677,41275.75,106205.43,0,2766799.857,0,2766799.857,0,0,2766799.857
938,West Sussex,3,Other Youth Justice service,0,14027.38,0,0,14027.38,0,14027.38,0,0,14027.38
938,West Sussex,4,Total Youth Justice,2619318.677,55303.13,106205.43,0,2780827.237,0,2780827.237,0,0,2780827.237
938,West Sussex,5,Residential care,6792588.351,13684669.59,7387.61846,0,20484645.56,850666.706,19633978.85,0,0,19633978.85
938,West Sussex,6,Fostering services,1773518.999,5220696.667,0,0,6994215.666,27896.286,6966319.38,0,0,6966319.38
938,West Sussex,7,Other children looked after services,36712.99543,6810396.907,20.1126,0,6847130.015,11261.835,6835868.18,0,0,6835868.18
938,West Sussex,8,Secure accommodation (welfare),1122736.682,112487.46,2820.33,0,1238044.472,1115757.81,122286.6617,0,0,122286.6617
938,West Sussex,9,Short breaks (respite) for looked after children,310208.523,335462.2367,2999.70248,0,648670.4622,100274.8055,548395.6567,0,0,548395.6567
938,West Sussex,10,Children placed with family and friends,154219.0434,453973.6232,0,0,608192.6666,2425.764,605766.9026,0,0,605766.9026
938,West Sussex,11,Advocacy services for children looked after,0,102500,0,0,102500,0,102500,0,0,102500
