LEA Number:,LA Name:,S52 Line Reference:,PRIVATE (x),VOLUNTARY (y),PUBLIC (z),TOTAL EXPENDITURE (k),INCOME (l),NET Current Expenditure (m)
908,Cornwall ,5 Residential care,5493276,0,2917558,8410834,773946,7636888
908,Cornwall ,6 Fostering services,1957412,0,7253940,9211352,16384,9194968
908,Cornwall ,7 Other children looked after services,343860,0,3730744,4074604,1058,4073546
908,Cornwall ,8 Secure accommodation (welfare),197310,0,0,197310,0,197310
908,Cornwall ,9 Short breaks (respite) for looked after children,0,0,0,0,0,0
908,Cornwall ,10 Children placed with family and friends,0,0,0,0,0,0
908,Cornwall ,11 Advocacy services for children looked after,0,109280,0,109280,0,109280
908,Cornwall ,12 Education of looked after children,0,0,36203,36203,0,36203
908,Cornwall ,13 Leaving care support services,350880,0,839030,1189910,13970,1175940
908,Cornwall ,14 Total Children Looked After,8342738,109280,14777475,23229493,805358,22424135
908,Cornwall ,15 Child death processes,0,0,58000,58000,0,58000
908,Cornwall ,16 Preventative services,0,0,1658221,1658221,217484,1440737
908,Cornwall ,17 LA functions in relation to child protection,0,0,1096539,1096539,0,1096539
908,Cornwall ,18 Local safeguarding childrens board,0,0,427637,427637,240657,186980
908,Cornwall ,19 Total Children and Young Peoples Safety,0,0,3240397,3240397,458141,2782256
908,Cornwall ,20 Direct payments,0,0,1091472,1091472,158520,932952
908,Cornwall ,21 Short breaks (respite) for disabled children,0,0,3017629,3017629,32504,2985125
908,Cornwall ,22 Home care services,0,0,1663140,1663140,7665,1655475
908,Cornwall ,23 Equiptment and adaptations,0,0,224255,224255,13840,210415
908,Cornwall ,24 Other family support services,0,80000,1004423,1084423,68908,1015515
908,Cornwall ,"25 Substances misuse services (Drugs, Alcohol and Volatile substances)",0,0,434189,434189,208547,225642
908,Cornwall ,26 Contribution to health care of individual children,0,0,242281,242281,0,242281
908,Cornwall ,27 Teenage pregnancy services,0,0,252972,252972,50500,202472
908,Cornwall ,28 Total Family Support Services,0,80000,7930361,8010361,540484,7469877
908,Cornwall ,29 Asylum seeker services - children,0,0,0,0,0,0
908,Cornwall ,30 Unaccompanied asylum children,0,0,0,0,0,0
908,Cornwall ,31 Accommodation,0,0,0,0,0,0
908,Cornwall ,32 Assessment and care management,0,0,0,0,0,0
908,Cornwall ,33 Total Asylum Seeker,0,0,0,0,0,0
908,Cornwall ,34 Adoption services,0,0,1276749,1276749,63674,1213075
908,Cornwall ,35 Special guardianship support,0,0,489365,489365,30755,458610
908,Cornwall ,36 Other childrens and families services,42026,294436,217716,554178,0,554178
908,Cornwall ,37 Total Other Childrens and Families Services,42026,294436,1983830,2320292,94429,2225863
908,Cornwall ,38 Childrens and young peoples plan,0,0,0,0,0,0
908,Cornwall ,39 Childrens social care workforce grant,0,0,984887,984887,130821,854066
908,Cornwall ,40 Partnership costs,0,0,0,0,0,0
908,Cornwall ,41 Central commissioning function,0,0,407553,407553,19401,388152
908,Cornwall ,42 Commissioning and social work,0,0,12081192,12081192,13630,12067562
908,Cornwall ,43 Total Childrens Services Strategy,0,0,13473632,13473632,163852,13309780
908,Cornwall ,44 Child Trust Fund Top Ups,0,0,0,0,0,0
908,Cornwall ,45 Capital Expenditure from Revenue (CERA) (Childrens and young peoples services,,,,0,0,0
908,Cornwall ,46 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (excluding CERA),,,,52333305,2465259,49868046
908,Cornwall ,47 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (including CERA),,,,52333305,2465259,49868046
909,Cumbria,1 Secure accommodation (youth justice),68266,0,232021,300287,0,300287
909,Cumbria,2 Youth offender teams,0,0,2442830,2442830,1284789,1158041
909,Cumbria,3 Other Youth Justice service,0,0,0,0,0,0
909,Cumbria,4 Total Youth Justice,68266,0,2674851,2743117,1284789,1458328
909,Cumbria,5 Residential care,1257175,0,1799237,3056412,2379,3054033
909,Cumbria,6 Fostering services,3035494,0,6028515,9064009,582646,8481363
909,Cumbria,7 Other children looked after services,0,0,534935,534935,5820,529115
909,Cumbria,8 Secure accommodation (welfare),0,0,0,0,0,0
909,Cumbria,9 Short breaks (respite) for looked after children,0,0,80045,80045,0,80045
909,Cumbria,10 Children placed with family and friends,0,0,450616,450616,0,450616
909,Cumbria,11 Advocacy services for children looked after,0,0,0,0,0,0
909,Cumbria,12 Education of looked after children,0,0,0,0,0,0
909,Cumbria,13 Leaving care support services,0,0,1323754,1323754,33509,1290245
909,Cumbria,14 Total Children Looked After,4292669,0,10217102,14509771,624354,13885417
909,Cumbria,15 Child death processes,0,0,0,0,0,0
909,Cumbria,16 Preventative services,0,0,160708,160708,0,160708
909,Cumbria,17 LA functions in relation to child protection,0,0,0,0,0,0
909,Cumbria,18 Local safeguarding childrens board,0,0,0,0,0,0
909,Cumbria,19 Total Children and Young Peoples Safety,0,0,160708,160708,0,160708
909,Cumbria,20 Direct payments,600422,0,0,600422,0,600422
909,Cumbria,21 Short breaks (respite) for disabled children,1066236,0,1104092,2170328,62358,2107970
909,Cumbria,22 Home care services,285756,0,91240,376996,0,376996
909,Cumbria,23 Equiptment and adaptations,0,0,0,0,0,0
909,Cumbria,24 Other family support services,0,0,2164743,2164743,5834,2158909
909,Cumbria,"25 Substances misuse services (Drugs, Alcohol and Volatile substances)",0,0,181930,181930,0,181930
909,Cumbria,26 Contribution to health care of individual children,0,0,88753,88753,0,88753
909,Cumbria,27 Teenage pregnancy services,0,0,8358,8358,3776,4582
909,Cumbria,28 Total Family Support Services,1952414,0,3639116,5591530,71968,5519562
909,Cumbria,29 Asylum seeker services - children,0,0,0,0,0,0
909,Cumbria,30 Unaccompanied asylum children,0,0,0,0,0,0
909,Cumbria,31 Accommodation,0,0,0,0,0,0
909,Cumbria,32 Assessment and care management,0,0,0,0,0,0
909,Cumbria,33 Total Asylum Seeker,0,0,0,0,0,0
909,Cumbria,34 Adoption services,0,1643179,0,1643179,11358,1631821
909,Cumbria,35 Special guardianship support,0,0,0,0,0,0
909,Cumbria,36 Other childrens and families services,0,0,0,0,0,0
909,Cumbria,37 Total Other Childrens and Families Services,0,1643179,0,1643179,11358,1631821
909,Cumbria,38 Childrens and young peoples plan,0,0,0,0,0,0
909,Cumbria,39 Childrens social care workforce grant,0,0,0,0,0,0
909,Cumbria,40 Partnership costs,0,0,0,0,0,0
909,Cumbria,41 Central commissioning function,0,0,0,0,0,0
909,Cumbria,42 Commissioning and social work,0,0,12335828,12335828,71416,12264412
909,Cumbria,43 Total Childrens Services Strategy,0,0,12335828,12335828,71416,12264412
909,Cumbria,44 Child Trust Fund Top Ups,0,0,0,0,0,0
909,Cumbria,45 Capital Expenditure from Revenue (CERA) (Childrens and young peoples services,,,,0,0,0
909,Cumbria,46 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (excluding CERA),,,,36984133,2063885,34920248
909,Cumbria,47 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (including CERA),,,,36984133,2063885,34920248
916,Gloucestershire ,1 Secure accommodation (youth justice),0,0,0,0,0,0
916,Gloucestershire ,2 Youth offender teams,0,0,3134846,3134846,250051,2884795
916,Gloucestershire ,3 Other Youth Justice service,0,0,0,0,0,0
916,Gloucestershire ,4 Total Youth Justice,0,0,3134846,3134846,250051,2884795
916,Gloucestershire ,5 Residential care,4793917,740272,2506005,8040194,469924,7570270
916,Gloucestershire ,6 Fostering services,2954371,30192,5257139,8241702,17343,8224359
916,Gloucestershire ,7 Other children looked after services,0,0,142395,142395,6439,135956
916,Gloucestershire ,8 Secure accommodation (welfare),0,0,0,0,0,0
916,Gloucestershire ,9 Short breaks (respite) for looked after children,0,0,0,0,0,0
916,Gloucestershire ,10 Children placed with family and friends,0,0,145508,145508,107,145401
916,Gloucestershire ,11 Advocacy services for children looked after,29988,0,544152,574140,2861,571279
916,Gloucestershire ,12 Education of looked after children,0,0,331283,331283,0,331283
916,Gloucestershire ,13 Leaving care support services,30,0,1347370,1347400,84666,1262734
916,Gloucestershire ,14 Total Children Looked After,7778306,770464,10273852,18822622,581340,18241282
916,Gloucestershire ,15 Child death processes,0,0,0,0,0,0
916,Gloucestershire ,16 Preventative services,0,783983,128336,912319,37500,874819
916,Gloucestershire ,17 LA functions in relation to child protection,0,0,405801,405801,27741,378060
916,Gloucestershire ,18 Local safeguarding childrens board,0,0,204636,204636,91233,113403
916,Gloucestershire ,19 Total Children and Young Peoples Safety,0,783983,738773,1522756,156474,1366282
916,Gloucestershire ,20 Direct payments,1454,0,230221,231675,2248,229427
916,Gloucestershire ,21 Short breaks (respite) for disabled children,50984,978020,1740737,2769741,377365,2392376
916,Gloucestershire ,22 Home care services,0,0,0,0,0,0
916,Gloucestershire ,23 Equiptment and adaptations,41287,0,254284,295571,0,295571
916,Gloucestershire ,24 Other family support services,85909,146070,2269473,2501452,67874,2433578
916,Gloucestershire ,"25 Substances misuse services (Drugs, Alcohol and Volatile substances)",76000,10000,203786,289786,120000,169786
916,Gloucestershire ,26 Contribution to health care of individual children,0,0,0,0,0,0
916,Gloucestershire ,27 Teenage pregnancy services,0,0,283027,283027,29957,253070
916,Gloucestershire ,28 Total Family Support Services,255634,1134090,4981528,6371252,597444,5773808
916,Gloucestershire ,29 Asylum seeker services - children,0,0,0,0,0,0
916,Gloucestershire ,30 Unaccompanied asylum children,0,0,499179,499179,0,499179
916,Gloucestershire ,31 Accommodation,0,0,0,0,0,0
916,Gloucestershire ,32 Assessment and care management,0,0,0,0,0,0
916,Gloucestershire ,33 Total Asylum Seeker,0,0,499179,499179,0,499179
916,Gloucestershire ,34 Adoption services,441,61815,1472666,1534922,138689,1396233
916,Gloucestershire ,35 Special guardianship support,0,0,0,0,0,0
916,Gloucestershire ,36 Other childrens and families services,0,77302,822608,899910,155809,744101
916,Gloucestershire ,37 Total Other Childrens and Families Services,441,139117,2295274,2434832,294498,2140334
916,Gloucestershire ,38 Childrens and young peoples plan,0,0,1119728,1119728,41076,1078652
916,Gloucestershire ,39 Childrens social care workforce grant,0,0,0,0,0,0
916,Gloucestershire ,40 Partnership costs,0,71539,15050,86589,0,86589
916,Gloucestershire ,41 Central commissioning function,0,0,1164736,1164736,51996,1112740
916,Gloucestershire ,42 Commissioning and social work,0,0,11630397,11630397,54674,11575723
916,Gloucestershire ,43 Total Childrens Services Strategy,0,71539,13929911,14001450,147746,13853704
916,Gloucestershire ,44 Child Trust Fund Top Ups,0,0,0,0,0,0
916,Gloucestershire ,45 Capital Expenditure from Revenue (CERA) (Childrens and young peoples services,,,,0,0,0
916,Gloucestershire ,46 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (excluding CERA),,,,46786937,2027553,44759384
916,Gloucestershire ,47 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (including CERA),,,,46786937,2027553,44759384
919,Hertfordshire ,1 Secure accommodation (youth justice),167416,0,0,167416,0,167416
919,Hertfordshire ,2 Youth offender teams,0,0,3617179,3617179,1281253,2335926
919,Hertfordshire ,3 Other Youth Justice service,0,0,37544,37544,0,37544
919,Hertfordshire ,4 Total Youth Justice,167416,0,3654723,3822139,1281253,2540886
919,Hertfordshire ,5 Residential care,8343519,0,10294212,18637731,1686251,16951480
919,Hertfordshire ,6 Fostering services,4659937,0,16107822,20767759,2370,20765389
919,Hertfordshire ,7 Other children looked after services,1396719,0,2402575,3799294,5000,3794294
919,Hertfordshire ,8 Secure accommodation (welfare),44792,0,874,45666,0,45666
919,Hertfordshire ,9 Short breaks (respite) for looked after children,0,325068,107587,432655,0,432655
919,Hertfordshire ,10 Children placed with family and friends,0,0,0,0,0,0
919,Hertfordshire ,11 Advocacy services for children looked after,0,0,0,0,0,0
919,Hertfordshire ,12 Education of looked after children,0,0,504457,504457,0,504457
919,Hertfordshire ,13 Leaving care support services,2283939,0,1446664,3730603,299537,3431066
919,Hertfordshire ,14 Total Children Looked After,16728906,325068,30864191,47918165,1993158,45925007
919,Hertfordshire ,15 Child death processes,0,0,38883,38883,0,38883
919,Hertfordshire ,16 Preventative services,1502085,0,1144670,2646755,0,2646755
919,Hertfordshire ,17 LA functions in relation to child protection,21011,0,535491,556502,0,556502
919,Hertfordshire ,18 Local safeguarding childrens board,0,0,0,0,0,0
919,Hertfordshire ,19 Total Children and Young Peoples Safety,1523096,0,1719044,3242140,0,3242140
919,Hertfordshire ,20 Direct payments,1277299,0,24932,1302231,0,1302231
919,Hertfordshire ,21 Short breaks (respite) for disabled children,671492,0,521612,1193104,63754,1129350
919,Hertfordshire ,22 Home care services,70432,0,1226324,1296756,0,1296756
919,Hertfordshire ,23 Equiptment and adaptations,60725,0,345314,406039,7227,398812
919,Hertfordshire ,24 Other family support services,3720772,0,7000698,10721470,0,10721470
919,Hertfordshire ,"25 Substances misuse services (Drugs, Alcohol and Volatile substances)",0,0,642790,642790,0,642790
919,Hertfordshire ,26 Contribution to health care of individual children,0,0,2244725,2244725,0,2244725
919,Hertfordshire ,27 Teenage pregnancy services,0,0,306965,306965,0,306965
919,Hertfordshire ,28 Total Family Support Services,5800720,0,12313360,18114080,70981,18043099
919,Hertfordshire ,29 Asylum seeker services - children,0,0,0,0,0,0
919,Hertfordshire ,30 Unaccompanied asylum children,0,0,0,0,0,0
919,Hertfordshire ,31 Accommodation,0,0,0,0,0,0
919,Hertfordshire ,32 Assessment and care management,0,0,1270349,1270349,1186479,83870
919,Hertfordshire ,33 Total Asylum Seeker,0,0,1270349,1270349,1186479,83870
919,Hertfordshire ,34 Adoption services,0,0,3612588,3612588,9000,3603588
919,Hertfordshire ,35 Special guardianship support,0,0,0,0,0,0
919,Hertfordshire ,36 Other childrens and families services,3257342,0,556364,3813706,322161,3491545
919,Hertfordshire ,37 Total Other Childrens and Families Services,3257342,0,4168952,7426294,331161,7095133
919,Hertfordshire ,38 Childrens and young peoples plan,0,0,122241,122241,0,122241
919,Hertfordshire ,39 Childrens social care workforce grant,0,0,270999,270999,0,270999
919,Hertfordshire ,40 Partnership costs,0,0,0,0,0,0
919,Hertfordshire ,41 Central commissioning function,0,0,1065357,1065357,25099,1040258
919,Hertfordshire ,42 Commissioning and social work,0,0,29624488,29624488,48336,29576152
919,Hertfordshire ,43 Total Childrens Services Strategy,0,0,31083085,31083085,73435,31009650
919,Hertfordshire ,44 Child Trust Fund Top Ups,0,0,0,0,0,0
919,Hertfordshire ,45 Capital Expenditure from Revenue (CERA) (Childrens and young peoples services,,,,0,0,0
919,Hertfordshire ,46 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (excluding CERA),,,,112876252,4936467,107939785
919,Hertfordshire ,47 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (including CERA),,,,112876252,4936467,107939785
921,Isle of Wight ,1 Secure accommodation (youth justice),6788,2161,28272,37221,0,37221
921,Isle of Wight ,2 Youth offender teams,0,0,520798,520798,329206,191592
921,Isle of Wight ,3 Other Youth Justice service,0,0,115113,115113,83508,31605
921,Isle of Wight ,4 Total Youth Justice,6788,2161,664183,673132,412714,260418
921,Isle of Wight ,5 Residential care,1832599,0,120268,1952867,172996,1779871
921,Isle of Wight ,6 Fostering services,1900140,0,2018263,3918403,9788,3908615
921,Isle of Wight ,7 Other children looked after services,22310,0,419406,441716,0,441716
921,Isle of Wight ,8 Secure accommodation (welfare),0,0,36939,36939,0,36939
921,Isle of Wight ,9 Short breaks (respite) for looked after children,29711,0,33080,62791,50000,12791
921,Isle of Wight ,10 Children placed with family and friends,0,0,68506,68506,0,68506
921,Isle of Wight ,11 Advocacy services for children looked after,0,56860,0,56860,0,56860
921,Isle of Wight ,12 Education of looked after children,0,0,274297,274297,33677,240620
921,Isle of Wight ,13 Leaving care support services,41480,0,897032,938512,67056,871456
921,Isle of Wight ,14 Total Children Looked After,3826240,56860,3867791,7750891,333517,7417374
921,Isle of Wight ,15 Child death processes,5180,12000,26072,43252,39509,3743
921,Isle of Wight ,16 Preventative services,0,72858,236202,309060,0,309060
921,Isle of Wight ,17 LA functions in relation to child protection,0,0,296041,296041,0,296041
921,Isle of Wight ,18 Local safeguarding childrens board,2866,23000,31422,57288,0,57288
921,Isle of Wight ,19 Total Children and Young Peoples Safety,8046,107858,589737,705641,39509,666132
921,Isle of Wight ,20 Direct payments,0,0,160333,160333,0,160333
